Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Month,Quarter,Year
10,1671857.57,0,81.93,4.125,131.01033329999999,7.17,9,3,2012
10,1694862.41,0,82.52,3.966,131.043,7.17,9,3,2012
10,1758971.38,0,80.88,4.132,131.0756667,6.943,5,2,2012
10,1713889.11,0,76.03,4.468,131.1083333,6.943,12,4,2012
10,1734834.82,0,72.71,4.449,131.14996770000002,6.943,10,4,2012
10,1744349.05,0,70.5,4.301,131.19309679999998,6.943,10,4,2012
11,1528008.64,0,46.04,2.572,214.4248812,7.367999999999999,5,2,2010
11,1574684.08,1,48.01,2.548,214.57479159999997,7.367999999999999,12,4,2010
11,1503298.7,0,48.3,2.5140000000000002,214.61988680000002,7.367999999999999,2,1,2010
11,1336404.65,0,52.79,2.5610000000000004,214.6475127,7.367999999999999,2,1,2010
11,1426622.65,0,53.96,2.625,214.6751386,7.367999999999999,5,2,2010
11,1331883.16,0,64.1,2.667,214.70276459999997,7.367999999999999,12,4,2010
11,1364207.0,0,61.51,2.72,214.5301219,7.367999999999999,3,1,2010
11,1245624.27,0,58.09,2.7319999999999998,214.3241011,7.367999999999999,3,1,2010
11,1446210.26,0,66.16,2.719,214.11808030000003,7.343,2,1,2010
11,1470308.32,0,69.57,2.77,213.91205950000003,7.343,9,3,2010
11,1323243.35,0,67.81,2.8080000000000003,213.7726889,7.343,4,2,2010
11,1283766.55,0,68.37,2.795,213.72218519999998,7.343,4,2,2010
11,1239766.89,0,71.13,2.78,213.6716815,7.343,4,2,2010
11,1312329.78,0,75.57,2.835,213.6211778,7.343,7,3,2010
11,1266796.13,0,77.64,2.8539999999999996,213.6196139,7.343,5,2,2010
11,1271646.62,0,76.97,2.826,213.9116886,7.343,5,2,2010
11,1264272.52,0,79.69,2.759,214.2037634,7.343,5,2,2010
11,1396322.19,0,79.66,2.705,214.49583819999998,7.343,4,2,2010
11,1339570.85,0,82.81,2.668,214.78791299999997,7.343,11,4,2010
11,1336522.92,0,84.13,2.637,214.78582590000002,7.343,6,2,2010
11,1262025.08,0,84.5,2.653,214.6660741,7.343,6,2,2010
11,1302600.14,0,83.09,2.6689999999999996,214.54632220000002,7.346,2,1,2010
11,1280156.47,0,83.01,2.642,214.4265704,7.346,9,3,2010
11,1290609.54,0,84.9,2.623,214.41764759999998,7.346,7,3,2010
11,1244390.03,0,84.57,2.608,214.55649680000005,7.346,7,3,2010
11,1250178.89,0,83.26,2.64,214.695346,7.346,7,3,2010
11,1369634.92,0,86.54,2.627,214.8341952,7.346,6,2,2010
11,1384339.1,0,87.73,2.6919999999999997,214.97304440000002,7.346,8,3,2010
11,1430192.37,0,88.93,2.6639999999999997,214.9314191,7.346,8,3,2010
11,1311263.07,0,87.7,2.6189999999999998,214.8897938,7.346,8,3,2010
11,1303914.27,0,84.94,2.577,214.8481685,7.346,3,1,2010
11,1231428.46,1,81.93,2.565,214.8065431,7.346,10,4,2010
11,1215676.31,0,83.04,2.582,214.83224840000003,7.346,9,3,2010
11,1170103.25,0,77.36,2.6239999999999997,214.90845159999998,7.346,9,3,2010
11,1182490.46,0,75.11,2.603,214.9846548,7.564,1,1,2010
11,1293472.8,0,68.71,2.633,215.060858,7.564,8,3,2010
11,1175003.67,0,71.46,2.72,215.1293114,7.564,10,4,2010
11,1169831.38,0,72.6,2.725,215.17838999999998,7.564,10,4,2010
11,1195036.0,0,74.21,2.716,215.22746859999998,7.564,10,4,2010
11,1332759.13,0,64.41,2.6889999999999996,215.2765472,7.564,5,2,2010
11,1281675.6,0,63.74,2.728,215.32562579999998,7.564,12,4,2010
11,1292346.57,0,58.63,2.7710000000000004,215.2074519,7.564,11,4,2010
11,1757242.51,1,69.9,2.735,215.06140249999999,7.564,11,4,2010
11,1380522.64,0,55.9,2.708,214.9153531,7.564,3,1,2010
11,1564516.43,0,53.33,2.843,214.7693037,7.564,10,4,2010
11,1843971.15,0,54.63,2.8689999999999998,214.704919,7.564,12,4,2010
11,2306265.36,0,59.33,2.886,214.70178280000002,7.564,12,4,2010
11,1172003.1,1,55.03,2.943,214.6986466,7.564,12,4,2010
11,1178905.44,0,54.43,2.9760000000000004,214.69551040000002,7.551,7,3,2011
11,1194449.78,0,45.34,2.983,214.74707290000003,7.551,1,1,2011
11,1187776.19,0,51.51,3.016,215.1268275,7.551,1,1,2011
11,1100418.69,0,51.04,3.01,215.5065821,7.551,1,1,2011
11,1422546.05,0,47.17,2.989,215.88633670000002,7.551,4,2,2011
11,1419236.9,1,44.61,3.022,216.26609130000003,7.551,11,4,2011
11,1554747.15,0,61.5,3.045,216.5843571,7.551,2,1,2011
11,1323999.36,0,68.74,3.065,216.8780275,7.551,2,1,2011
11,1399456.99,0,66.5,3.2880000000000003,217.17169790000003,7.551,4,2,2011
11,1314557.31,0,63.29,3.4589999999999996,217.46536830000002,7.551,11,4,2011
11,1391813.69,0,70.17,3.488,217.72352259999997,7.551,3,1,2011
11,1229777.24,0,73.74,3.4730000000000003,217.96747050000002,7.551,3,1,2011
11,1258674.12,0,69.1,3.5239999999999996,218.21141839999999,7.574,1,1,2011
11,1327401.06,0,73.57,3.622,218.4553663,7.574,8,3,2011
11,1312905.8,0,76.64,3.7430000000000003,218.6788642,7.574,4,2,2011
11,1388118.53,0,78.31,3.807,218.851237,7.574,4,2,2011
11,1357589.89,0,79.97,3.81,219.0236099,7.574,4,2,2011
11,1331453.41,0,71.39,3.906,219.1959827,7.574,6,2,2011
11,1277959.42,0,80.93,3.8989999999999996,219.36835559999997,7.574,5,2,2011
11,1239466.97,0,76.97,3.907,219.127216,7.574,5,2,2011
11,1216876.52,0,85.61,3.786,218.8860765,7.574,5,2,2011
11,1343637.0,0,86.14,3.699,218.6449369,7.574,3,1,2011
11,1314626.75,0,85.79,3.648,218.4037974,7.574,10,4,2011
11,1337506.74,0,87.9,3.637,218.35517480000001,7.574,6,2,2011
11,1254587.84,0,86.13,3.594,218.45094,7.574,6,2,2011
11,1297472.06,0,86.43,3.5239999999999996,218.54670519999996,7.567,1,1,2011
11,1334627.96,0,87.17,3.48,218.64247039999998,7.567,8,3,2011
11,1266546.73,0,88.3,3.575,218.7275216,7.567,7,3,2011
11,1290576.44,0,87.8,3.6510000000000002,218.78578810000002,7.567,7,3,2011
11,1212938.67,0,89.46,3.682,218.8440545,7.567,7,3,2011
11,1403198.94,0,90.04,3.6839999999999997,218.90232090000003,7.567,5,2,2011
11,1354188.43,0,90.3,3.638,218.96058730000001,7.567,12,4,2011
11,1484169.74,0,89.51,3.554,219.023271,7.567,8,3,2011
11,1304706.75,0,89.09,3.523,219.08669080000004,7.567,8,3,2011
11,1297792.41,0,91.44,3.533,219.1501106,7.567,2,1,2011
11,1249439.95,1,84.91,3.5460000000000003,219.21353050000002,7.567,9,3,2011
11,1270816.01,0,85.11,3.5260000000000002,219.3972867,7.567,9,3,2011
11,1235775.15,0,82.14,3.467,219.7414914,7.567,9,3,2011
11,1190515.83,0,84.4,3.355,220.08569599999998,7.567,9,3,2011
11,1346271.06,0,76.97,3.285,220.42990069999996,7.197,7,3,2011
11,1286388.96,0,75.56,3.2739999999999996,220.74861669999999,7.197,10,4,2011
11,1325107.53,0,70.91,3.353,220.9144005,7.197,10,4,2011
11,1310684.1,0,72.66,3.372,221.08018419999996,7.197,10,4,2011
11,1458287.38,0,61.13,3.332,221.245968,7.197,4,2,2011
11,1366053.69,0,64.2,3.2969999999999997,221.4117517,7.197,11,4,2011
11,1315091.63,0,66.17,3.3080000000000003,221.6432852,7.197,11,4,2011
11,1848953.48,1,70.03,3.236,221.9011185,7.197,11,4,2011
11,1399322.44,0,56.89,3.1719999999999997,222.15895189999998,7.197,2,1,2011
11,1646655.94,0,50.63,3.158,222.4167852,7.197,9,3,2011
11,1783910.06,0,59.69,3.159,222.6426418,7.197,12,4,2011
11,2213518.5,0,54.29,3.112,222.8258628,7.197,12,4,2011
11,1352084.21,1,48.86,3.1289999999999996,223.0090839,7.197,12,4,2011
11,1283885.55,0,54.44,3.157,223.1923049,6.832999999999999,6,2,2012
11,1264736.59,0,53.1,3.261,223.3755259,6.832999999999999,1,1,2012
11,1207303.29,0,56.43,3.2680000000000002,223.47005519999996,6.832999999999999,1,1,2012
11,1162675.85,0,58.36,3.29,223.56458450000002,6.832999999999999,1,1,2012
11,1376732.18,0,60.24,3.36,223.6591137,6.832999999999999,3,1,2012
11,1574287.76,1,52.23,3.409,223.753643,6.832999999999999,10,4,2012
11,1569607.94,0,52.77,3.51,223.9170153,6.832999999999999,2,1,2012
11,1379473.03,0,61.11,3.555,224.1320199,6.832999999999999,2,1,2012
11,1438383.44,0,62.61,3.63,224.3470245,6.832999999999999,2,1,2012
11,1413382.76,0,61.44,3.6689999999999996,224.56202909999996,6.832999999999999,9,3,2012
11,1441884.28,0,64.21,3.734,224.71669530000003,6.832999999999999,3,1,2012
11,1300593.61,0,67.16,3.787,224.79091040000003,6.832999999999999,3,1,2012
11,1300104.03,0,70.23,3.845,224.8651254,6.832999999999999,3,1,2012
11,1596325.01,0,74.19,3.891,224.9393405,6.664,6,2,2012
11,1472752.01,0,72.74,3.891,225.0135556,6.664,4,2,2012
11,1315356.99,0,71.97,3.877,225.06895409999998,6.664,4,2,2012
11,1236238.29,0,73.4,3.8139999999999996,225.1243526,6.664,4,2,2012
11,1370251.22,0,79.07,3.7489999999999997,225.1797511,6.664,4,2,2012
11,1300147.07,0,75.13,3.688,225.23514959999997,6.664,11,4,2012
11,1352442.31,0,72.53,3.63,225.2512024,6.664,5,2,2012
11,1297335.87,0,78.44,3.5610000000000004,225.25151680000002,6.664,5,2,2012
11,1361595.33,0,81.67,3.5010000000000003,225.25183130000002,6.664,1,1,2012
11,1414343.53,0,82.1,3.452,225.25214580000002,6.664,8,3,2012
11,1417875.42,0,84.97,3.3930000000000002,225.2644795,6.664,6,2,2012
11,1355680.3,0,83.26,3.346,225.30686150000002,6.664,6,2,2012
11,1297028.6,0,87.86,3.286,225.3492435,6.664,6,2,2012
11,1461129.94,0,83.44,3.227,225.3916254,6.334,6,2,2012
11,1320239.51,0,82.46,3.2560000000000002,225.4340074,6.334,7,3,2012
11,1344483.81,0,82.41,3.3110000000000004,225.44388270000002,6.334,7,3,2012
11,1272395.02,0,85.43,3.407,225.4537579,6.334,7,3,2012
11,1399341.07,0,86.94,3.417,225.4636332,6.334,3,1,2012
11,1388973.65,0,86.21,3.4939999999999998,225.4735085,6.334,10,4,2012
11,1421307.2,0,87.73,3.571,225.55586639999999,6.334,8,3,2012
11,1409515.73,0,83.17,3.62,225.6925864,6.334,8,3,2012
11,1372872.35,0,86.49,3.638,225.8293063,6.334,8,3,2012
11,1304584.4,1,85.17,3.73,225.96602630000004,6.334,7,3,2012
11,1267675.05,0,79.61,3.717,226.11220669999997,6.334,9,3,2012
11,1326132.98,0,73.64,3.721,226.31514959999998,6.334,9,3,2012
11,1227430.73,0,77.67,3.6660000000000004,226.5180926,6.334,9,3,2012
11,1422794.26,0,73.37,3.617,226.72103560000002,6.034,5,2,2012
11,1311965.09,0,69.94,3.6010000000000004,226.9239785,6.034,12,4,2012
11,1232073.18,0,73.77,3.594,226.96884419999998,6.034,10,4,2012
11,1200729.45,0,74.26,3.5060000000000002,226.9873637,6.034,10,4,2012
12,1014898.78,0,89.13,3.765,130.7196333,10.925999999999998,6,2,2012
12,960312.75,0,95.61,3.7230000000000003,130.683,10.925999999999998,7,3,2012
12,941550.34,0,85.53,3.7260000000000004,130.70129029999998,10.925999999999998,7,3,2012
12,916967.92,0,93.47,3.7689999999999997,130.7195806,10.925999999999998,7,3,2012
12,958667.23,0,88.16,3.76,130.73787099999998,10.925999999999998,3,1,2012
12,984689.9,0,95.91,3.8110000000000004,130.7561613,10.925999999999998,10,4,2012
12,1005003.12,0,94.87,4.002,130.7909677,10.925999999999998,8,3,2012
12,1048101.39,0,85.32,4.055,130.8381613,10.925999999999998,8,3,2012
12,1061943.49,0,89.78,4.093,130.8853548,10.925999999999998,8,3,2012
12,955146.04,1,88.52,4.124,130.93254840000003,10.925999999999998,7,3,2012
12,885892.37,0,83.64,4.133,130.97766670000001,10.925999999999998,9,3,2012
12,922735.37,0,82.97,4.125,131.01033329999999,10.925999999999998,9,3,2012
12,880415.67,0,81.22,3.966,131.043,10.925999999999998,9,3,2012
12,979825.92,0,81.61,3.966,131.0756667,10.199,5,2,2012
12,934917.47,0,71.74,4.468,131.1083333,10.199,12,4,2012
12,960945.43,0,68.66,4.449,131.14996770000002,10.199,10,4,2012
12,974697.6,0,65.95,4.301,131.19309679999998,10.199,10,4,2012
13,1967220.53,0,31.53,2.6660000000000004,126.4420645,8.316,5,2,2010
13,2030933.46,1,33.16,2.6710000000000003,126.4962581,8.316,12,4,2010
13,1970274.64,0,35.7,2.654,126.5262857,8.316,2,1,2010
13,1817850.32,0,29.98,2.667,126.55228570000001,8.316,2,1,2010
13,1939980.43,0,40.65,2.681,126.57828570000001,8.316,5,2,2010
13,1840686.94,0,37.62,2.733,126.6042857,8.316,12,4,2010
13,1879794.89,0,42.49,2.782,126.6066452,8.316,3,1,2010
13,1882095.98,0,41.48,2.819,126.6050645,8.316,3,1,2010
13,2142482.14,0,42.15,2.842,126.60348390000001,8.107000000000001,2,1,2010
13,1898321.33,0,38.97,2.877,126.60190320000001,8.107000000000001,9,3,2010
13,1819660.44,0,50.39,2.915,126.5621,8.107000000000001,4,2,2010
13,1909330.77,0,55.66,2.9360000000000004,126.47133329999998,8.107000000000001,4,2,2010
13,1785823.37,0,48.33,2.9410000000000003,126.38056670000002,8.107000000000001,4,2,2010
13,2005478.46,0,44.42,2.948,126.2898,8.107000000000001,7,3,2010
13,1890273.44,0,50.15,2.9619999999999997,126.20854840000001,8.107000000000001,5,2,2010
13,1853657.6,0,57.71,2.95,126.18438710000001,8.107000000000001,5,2,2010
13,1877358.86,0,53.11,2.908,126.16022579999999,8.107000000000001,5,2,2010
13,2022705.22,0,59.85,2.8710000000000004,126.1360645,8.107000000000001,4,2,2010
13,2037880.96,0,65.24,2.841,126.11190320000001,8.107000000000001,11,4,2010
13,2003435.31,0,58.41,2.819,126.11399999999999,8.107000000000001,6,2,2010
13,1970340.25,0,71.83,2.82,126.1266,8.107000000000001,6,2,2010
13,2018314.71,0,78.82,2.8139999999999996,126.1392,7.9510000000000005,2,1,2010
13,1870843.9,0,71.33,2.802,126.1518,7.9510000000000005,9,3,2010
13,1932231.05,0,77.79,2.7910000000000004,126.1498065,7.9510000000000005,7,3,2010
13,1907351.2,0,82.27,2.7969999999999997,126.1283548,7.9510000000000005,7,3,2010
13,1817887.23,0,78.94,2.7969999999999997,126.10690320000002,7.9510000000000005,7,3,2010
13,1969121.45,0,81.24,2.802,126.08545159999998,7.9510000000000005,6,2,2010
13,1877592.55,0,74.93,2.8369999999999997,126.064,7.9510000000000005,8,3,2010
13,1997397.63,0,76.34,2.85,126.0766452,7.9510000000000005,8,3,2010
13,1908278.27,0,75.31,2.8539999999999996,126.08929029999999,7.9510000000000005,8,3,2010
13,1911852.58,0,65.71,2.8680000000000003,126.1019355,7.9510000000000005,3,1,2010
13,1772143.94,1,65.74,2.87,126.11458059999998,7.9510000000000005,10,4,2010
13,1790279.74,0,66.84,2.875,126.14546670000001,7.9510000000000005,9,3,2010
13,1705655.09,0,68.22,2.872,126.19003329999998,7.9510000000000005,9,3,2010
13,1765584.48,0,68.74,2.853,126.2346,7.795,1,1,2010
13,1871924.07,0,63.03,2.841,126.27916670000002,7.795,8,3,2010
13,1851431.06,0,54.12,2.845,126.3266774,7.795,10,4,2010
13,1796949.59,0,56.89,2.8489999999999998,126.38154840000001,7.795,10,4,2010
13,1887895.07,0,45.12,2.841,126.43641940000002,7.795,10,4,2010
13,1854967.66,0,49.96,2.8310000000000004,126.49129029999999,7.795,5,2,2010
13,1939964.63,0,42.55,2.8310000000000004,126.5461613,7.795,12,4,2010
13,1925393.91,0,42.0,2.842,126.6072,7.795,11,4,2010
13,2766400.05,1,28.22,2.83,126.66926670000001,7.795,11,4,2010
13,2083379.89,0,25.8,2.812,126.73133329999999,7.795,3,1,2010
13,2461468.35,0,36.78,2.8169999999999997,126.7934,7.795,10,4,2010
13,2771646.81,0,35.21,2.842,126.87948390000001,7.795,12,4,2010
13,3595903.2,0,34.9,2.846,126.98358059999998,7.795,12,4,2010
13,1675292.0,1,26.79,2.8680000000000003,127.0876774,7.795,12,4,2010
13,1744544.39,0,16.94,2.891,127.19177420000001,7.47,7,3,2011
13,1682316.31,0,20.6,2.903,127.3009355,7.47,1,1,2011
13,1770177.37,0,34.8,2.9339999999999997,127.44048390000002,7.47,1,1,2011
13,1633663.12,0,31.64,2.96,127.58003229999998,7.47,1,1,2011
13,1848186.58,0,23.35,2.9739999999999998,127.71958059999999,7.47,4,2,2011
13,1944438.9,1,30.83,3.034,127.85912900000001,7.47,11,4,2011
13,2003480.59,0,40.85,3.062,127.99525,7.47,2,1,2011
13,1831933.95,0,33.17,3.12,128.13,7.47,2,1,2011
13,1894960.68,0,34.23,3.23,128.26475,7.47,4,2,2011
13,1852432.58,0,41.28,3.346,128.3995,7.47,11,4,2011
13,1852443.78,0,44.69,3.407,128.5121935,7.47,3,1,2011
13,1807545.43,0,42.38,3.435,128.6160645,7.47,3,1,2011
13,1864238.64,0,42.49,3.487,128.7199355,7.193,1,1,2011
13,1887465.04,0,42.75,3.5469999999999997,128.8238065,7.193,8,3,2011
13,1950994.04,0,41.72,3.616,128.91073329999998,7.193,4,2,2011
13,2124316.34,0,47.55,3.655,128.9553,7.193,4,2,2011
13,1895583.12,0,43.85,3.6830000000000003,128.9998667,7.193,4,2,2011
13,1986380.4,0,47.75,3.7439999999999998,129.04443329999998,7.193,6,2,2011
13,1958823.56,0,52.4,3.77,129.089,7.193,5,2,2011
13,1860923.55,0,52.12,3.802,129.0756774,7.193,5,2,2011
13,1866369.93,0,54.62,3.778,129.0623548,7.193,5,2,2011
13,1935593.87,0,52.76,3.752,129.0490323,7.193,3,1,2011
13,1997816.98,0,61.39,3.7319999999999998,129.0357097,7.193,10,4,2011
13,2086433.49,0,63.35,3.7039999999999997,129.0432,7.193,6,2,2011
13,2009163.08,0,66.38,3.668,129.0663,7.193,6,2,2011
13,2048035.74,0,74.29,3.613,129.0894,6.877000000000001,1,1,2011
13,2021699.38,0,77.3,3.563,129.1125,6.877000000000001,8,3,2011
13,1956813.31,0,75.59,3.553,129.1338387,6.877000000000001,7,3,2011
13,1987089.36,0,78.5,3.563,129.1507742,6.877000000000001,7,3,2011
13,1880785.69,0,77.62,3.574,129.16770970000002,6.877000000000001,7,3,2011
13,2076231.8,0,75.56,3.595,129.1846452,6.877000000000001,5,2,2011
13,1970341.38,0,75.95,3.6060000000000003,129.2015806,6.877000000000001,12,4,2011
13,2090340.98,0,76.68,3.5780000000000003,129.2405806,6.877000000000001,8,3,2011
13,2035244.54,0,81.53,3.57,129.2832581,6.877000000000001,8,3,2011
13,1953628.82,0,77.0,3.58,129.32593549999999,6.877000000000001,2,1,2011
13,1872921.31,1,70.19,3.6189999999999998,129.3686129,6.877000000000001,9,3,2011
13,1923223.82,0,67.54,3.641,129.4306,6.877000000000001,9,3,2011
13,1847430.96,0,63.6,3.648,129.5183333,6.877000000000001,9,3,2011
13,1835662.69,0,68.28,3.623,129.6060667,6.877000000000001,9,3,2011
13,2067232.56,0,60.62,3.592,129.6938,6.392,7,3,2011
13,1929659.07,0,51.74,3.5669999999999997,129.77064520000002,6.392,10,4,2011
13,1973544.27,0,54.66,3.5789999999999997,129.78216129999998,6.392,10,4,2011
13,1948733.81,0,47.41,3.5669999999999997,129.7936774,6.392,10,4,2011
13,2036317.54,0,43.51,3.5380000000000003,129.8051935,6.392,4,2,2011
13,2111592.09,0,33.8,3.513,129.81670970000002,6.392,11,4,2011
13,2016323.51,0,40.65,3.489,129.82683329999998,6.392,11,4,2011
13,2864170.61,1,38.89,3.445,129.8364,6.392,11,4,2011
13,2051315.66,0,33.94,3.389,129.84596670000002,6.392,2,1,2011
13,2462779.06,0,24.82,3.341,129.8555333,6.392,9,3,2011
13,2760346.71,0,27.85,3.282,129.8980645,6.392,12,4,2011
13,3556766.03,0,24.76,3.1860000000000004,129.98454840000002,6.392,12,4,2011
13,1969056.91,1,31.53,3.1189999999999998,130.07103229999998,6.392,12,4,2011
13,1865752.78,0,33.8,3.08,130.15751609999998,6.104,6,2,2012
13,1794962.64,0,25.61,3.056,130.244,6.104,1,1,2012
13,1811606.21,0,32.71,3.0469999999999997,130.27922579999998,6.104,1,1,2012
13,1733983.09,0,34.32,3.0580000000000003,130.31445159999998,6.104,1,1,2012
13,1927780.74,0,31.39,3.077,130.3496774,6.104,3,1,2012
13,2069284.57,1,33.73,3.116,130.38490320000002,6.104,10,4,2012
13,2214477.06,0,36.57,3.1189999999999998,130.4546207,6.104,2,1,2012
13,1929768.03,0,35.38,3.145,130.5502069,6.104,2,1,2012
13,1969742.76,0,32.36,3.242,130.6457931,6.104,2,1,2012
13,1986445.65,0,38.24,3.38,130.7413793,6.104,9,3,2012
13,2025582.62,0,52.5,3.529,130.82619350000002,6.104,3,1,2012
13,1904421.74,0,47.83,3.6710000000000003,130.8966452,6.104,3,1,2012
13,1948982.7,0,53.2,3.734,130.96709679999998,6.104,3,1,2012
13,2271614.76,0,48.85,3.793,131.03754840000002,5.965,6,2,2012
13,2057637.86,0,51.7,3.833,131.108,5.965,4,2,2012
13,1955689.12,0,50.24,3.845,131.11733329999998,5.965,4,2,2012
13,1970121.65,0,64.8,3.842,131.12666670000002,5.965,4,2,2012
13,1995994.51,0,54.41,3.8310000000000004,131.136,5.965,4,2,2012
13,2080764.17,0,56.47,3.8089999999999997,131.14533329999998,5.965,11,4,2012
13,2131900.55,0,65.17,3.8080000000000003,131.0983226,5.965,5,2,2012
13,2043349.41,0,62.39,3.801,131.02877420000002,5.965,5,2,2012
13,2035431.39,0,61.11,3.7880000000000003,130.95922579999998,5.965,1,1,2012
13,2182437.9,0,68.4,3.7760000000000002,130.8896774,5.965,8,3,2012
13,2152229.11,0,65.97,3.7560000000000002,130.82953329999998,5.965,6,2,2012
13,2094373.0,0,72.89,3.737,130.7929,5.965,6,2,2012
13,2037663.71,0,82.0,3.681,130.75626670000003,5.965,6,2,2012
13,2184980.35,0,79.23,3.63,130.7196333,5.765,6,2,2012
13,2002750.99,0,83.68,3.595,130.683,5.765,7,3,2012
13,2053089.32,0,75.69,3.556,130.70129029999998,5.765,7,3,2012
13,1914430.53,0,80.42,3.537,130.7195806,5.765,7,3,2012
13,2044148.23,0,81.99,3.512,130.73787099999998,5.765,3,1,2012
13,2041019.92,0,81.69,3.509,130.7561613,5.765,10,4,2012
13,2095769.18,0,79.4,3.545,130.7909677,5.765,8,3,2012
13,2059458.25,0,77.37,3.582,130.8381613,5.765,8,3,2012
13,2073855.42,0,79.18,3.6239999999999997,130.8853548,5.765,8,3,2012
13,2165796.31,1,70.65,3.6889999999999996,130.93254840000003,5.765,7,3,2012
13,1919917.03,0,68.55,3.7489999999999997,130.97766670000001,5.765,9,3,2012
13,1938379.66,0,67.96,3.821,131.01033329999999,5.765,9,3,2012
13,1927664.11,0,64.8,3.821,131.043,5.765,9,3,2012
13,2041918.74,0,61.79,3.815,131.0756667,5.621,5,2,2012
13,1999079.44,0,55.1,3.7969999999999997,131.1083333,5.621,12,4,2012
13,2018010.15,0,52.06,3.781,131.14996770000002,5.621,10,4,2012
13,2035189.66,0,46.97,3.755,131.19309679999998,5.621,10,4,2012
14,2623469.95,0,27.31,2.784,181.8711898,8.992,5,2,2010
14,1704218.84,1,27.73,2.773,181.982317,8.992,12,4,2010
14,2204556.7,0,31.27,2.745,182.03478159999997,8.992,2,1,2010
14,2095591.63,0,34.89,2.7539999999999996,182.07746909999997,8.992,2,1,2010
14,2237544.75,0,37.13,2.7769999999999997,182.1201566,8.992,5,2,2010
14,2156035.06,0,45.8,2.818,182.1628441,8.992,12,4,2010
14,2066219.3,0,48.79,2.844,182.07798569999997,8.992,3,1,2010
14,2050396.27,0,54.36,2.8539999999999996,181.97186969999998,8.992,3,1,2010
14,2495630.51,0,47.74,2.85,181.86575369999997,8.899,2,1,2010
14,2258781.28,0,65.45,2.8689999999999998,181.75963769999998,8.899,9,3,2010
14,2121788.61,0,54.28,2.8989999999999996,181.6924769,8.899,4,2,2010
14,2138144.91,0,53.47,2.9019999999999997,181.6772564,8.899,4,2,2010
14,2082355.12,0,53.15,2.9210000000000003,181.6620359,8.899,4,2,2010
14,2370116.52,0,70.75,2.966,181.6468154,8.899,7,3,2010
14,2129771.13,0,54.26,2.9819999999999998,181.6612792,8.899,5,2,2010
14,2108187.1,0,62.62,2.958,181.8538486,8.899,5,2,2010
14,2227152.16,0,69.27,2.8989999999999996,182.04641809999998,8.899,5,2,2010
14,2363601.47,0,75.93,2.847,182.2389876,8.899,4,2,2010
14,2249570.04,0,69.71,2.8089999999999997,182.4315571,8.899,11,4,2010
14,2248645.59,0,72.62,2.78,182.4424199,8.899,6,2,2010
14,2246179.91,0,79.32,2.8080000000000003,182.3806,8.899,6,2,2010
14,2334788.42,0,76.61,2.815,182.3187801,8.743,2,1,2010
14,2236209.13,0,82.45,2.793,182.2569603,8.743,9,3,2010
14,2130287.27,0,77.84,2.783,182.26044109999998,8.743,7,3,2010
14,2044155.39,0,81.46,2.7710000000000004,182.3509895,8.743,7,3,2010
14,2054843.28,0,79.78,2.781,182.4415378,8.743,7,3,2010
14,2219813.5,0,77.17,2.784,182.5320862,8.743,6,2,2010
14,2052984.81,0,78.44,2.805,182.6226346,8.743,8,3,2010
14,2057138.31,0,76.01,2.779,182.6165205,8.743,8,3,2010
14,2020332.07,0,71.36,2.755,182.61040630000002,8.743,8,3,2010
14,2182563.66,0,78.37,2.715,182.60429219999997,8.743,3,1,2010
14,2191767.76,1,70.87,2.699,182.598178,8.743,10,4,2010
14,1953539.85,0,66.55,2.7060000000000004,182.622509,8.743,9,3,2010
14,1879891.13,0,68.59,2.713,182.6696737,8.743,9,3,2010
14,1855703.66,0,70.58,2.707,182.7168385,8.724,1,1,2010
14,2091663.2,0,56.49,2.764,182.7640032,8.724,8,3,2010
14,1932162.63,0,58.61,2.8680000000000003,182.8106203,8.724,10,4,2010
14,1936621.09,0,53.15,2.917,182.8558685,8.724,10,4,2010
14,1984768.34,0,61.3,2.9210000000000003,182.9011166,8.724,10,4,2010
14,2078417.47,0,45.65,2.917,182.9463648,8.724,5,2,2010
14,2092189.06,0,46.14,2.931,182.9916129,8.724,12,4,2010
14,1968462.58,0,50.02,3.0,182.8989385,8.724,11,4,2010
14,2921709.71,1,46.15,3.0389999999999997,182.7832769,8.724,11,4,2010
14,2258489.63,0,40.93,3.0460000000000003,182.66761540000002,8.724,3,1,2010
14,2600519.26,0,30.54,3.109,182.5519538,8.724,10,4,2010
14,2762861.41,0,30.51,3.14,182.517732,8.724,12,4,2010
14,3818686.45,0,30.59,3.141,182.54459,8.724,12,4,2010
14,1623716.46,1,29.67,3.179,182.5714479,8.724,12,4,2010
14,1864746.1,0,34.32,3.193,182.59830580000002,8.549,7,3,2011
14,1699095.9,0,24.78,3.205,182.6585782,8.549,1,1,2011
14,1743188.87,0,30.55,3.2289999999999996,182.9193368,8.549,1,1,2011
14,1613718.38,0,24.05,3.237,183.18009550000002,8.549,1,1,2011
14,1995891.87,0,28.73,3.2310000000000003,183.4408542,8.549,4,2,2011
14,1980405.03,1,30.3,3.239,183.7016129,8.549,11,4,2011
14,2019031.67,0,40.7,3.245,183.93713530000002,8.549,2,1,2011
14,1875708.88,0,35.78,3.2739999999999996,184.1625632,8.549,2,1,2011
14,2041215.61,0,38.65,3.4330000000000003,184.3879911,8.549,4,2,2011
